 ,Label,Area,Mean,Min,Max,X,Y,%Area,MinThr,MaxThr,Ribo_NN_Dist,Ribo_EmpP,Ribo_CloserThanRand,Experiment
1155,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961449,0.088,414.87,286,607,42.042,15.347,94.845,280,65535,0.11371895180663665,0.03716757449535405,False,Exp84_C5
1156,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961448,0.068,371.831,286,489,44.281,15.077,73.196,280,65535,2.047635953972287,0.9676385773790451,False,Exp84_C5
1157,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961451,0.093,457.299,308,607,42.35,15.686,100.0,280,65535,0.1087795936745494,0.03364306312079462,True,Exp84_C5
1158,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961450,0.089,497.817,282,728,45.261,15.617,95.876,280,65535,2.9034002479851133,0.9910285165011214,False,Exp84_C5
1159,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961453,0.091,438.621,284,553,40.429,15.999,97.938,280,65535,0.26550517885721236,0.19416853572572892,False,Exp84_C5
1160,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961452,0.087,415.846,280,564,41.945,15.745,93.814,280,65535,0.29839068350067405,0.2380647228452419,False,Exp84_C5
1161,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961455,0.092,467.646,298,689,40.15,16.181,98.969,280,65535,0.14003570973148213,0.059275873117590513,False,Exp84_C5
1162,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961454,0.088,454.815,311,610,41.537,16.181,94.845,280,65535,0.18997368238785015,0.10317206023710349,False,Exp84_C5
1163,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961441,0.069,392.556,283,528,40.528,14.233,74.227,280,65535,0.5977457653551383,0.6007689842999039,False,Exp84_C5
1164,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961440,0.053,359.855,281,465,43.58,14.114,56.701,280,65535,1.2699153515096955,0.8942646587632169,False,Exp84_C5
1165,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961443,0.089,368.817,282,466,43.934,14.474,95.876,280,65535,1.7735774581336976,0.9557834027555271,False,Exp84_C5
1166,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961442,0.09,495.691,302,666,45.969,14.325,96.907,280,65535,3.5086751060763652,0.9974367190003204,False,Exp84_C5
1167,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961445,0.059,374.242,280,497,46.095,14.733,63.918,280,65535,3.7664616020875585,0.9987183595001602,False,Exp84_C5
1168,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961444,0.086,442.5,281,647,39.696,14.633,92.784,280,65535,1.256395240360289,0.8926626081384171,False,Exp84_C5
1169,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961447,0.093,622.505,425,819,45.323,15.005,100.0,280,65535,3.0633512694433205,0.9929509772508811,False,Exp84_C5
1170,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961446,0.093,617.928,370,822,45.602,14.788,100.0,280,65535,3.3411472580537316,0.9971163088753605,False,Exp84_C5
1171,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961433,0.075,691.064,296,1130,45.331,12.818,80.412,280,65535,2.7528999255330744,0.987824415251522,False,Exp84_C5
1172,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961432,0.093,467.876,318,600,41.019,12.558,100.0,280,65535,0.23641488954801412,0.15668055110541493,False,Exp84_C5
1173,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961435,0.093,636.351,376,888,44.642,13.177,100.0,280,65535,2.0268793748025566,0.9669977571291253,False,Exp84_C5
1174,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961434,0.09,496.447,289,680,42.786,12.841,96.907,280,65535,0.47472097067646013,0.4690804229413649,False,Exp84_C5
1175,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961437,0.093,498.186,310,715,42.753,13.363,100.0,280,65535,0.15591343752223338,0.06952899711630887,False,Exp84_C5
1176,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961436,0.087,368.956,281,458,42.261,13.242,93.814,280,65535,0.35958031091815834,0.32457545658442805,False,Exp84_C5
1177,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961439,0.083,412.437,280,582,43.034,13.723,89.691,280,65535,0.6040695324215565,0.606215956424223,False,Exp84_C5
1178,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961438,0.068,355.648,280,463,41.139,13.627,73.196,280,65535,0.7870686120027909,0.7391861582826017,False,Exp84_C5
1179,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961425,0.037,357.487,281,456,38.983,11.259,40.206,280,65535,1.3033817552812375,0.9019545017622557,False,Exp84_C5
1180,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961424,0.06,451.365,281,685,44.488,10.936,64.948,280,65535,1.6268656982062157,0.9448894585068888,False,Exp84_C5
1181,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961427,0.09,541.521,282,800,40.249,11.351,96.907,280,65535,0.32237400639629715,0.2707465555911567,False,Exp84_C5
1182,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961426,0.083,455.379,280,634,41.655,11.295,89.691,280,65535,1.0995931065626035,0.8599807753925024,False,Exp84_C5
1183,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961429,0.032,354.848,280,475,44.878,11.683,34.021,280,65535,2.457597403969983,0.9798141621275233,False,Exp84_C5
1184,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961428,0.08,360.494,280,473,42.174,11.693,85.567,280,65535,1.6333040133422774,0.9455302787568087,False,Exp84_C5
1185,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961431,0.08,373.386,281,460,40.935,12.144,85.567,280,65535,0.6208252572181638,0.6209548221723806,False,Exp84_C5
1186,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961430,0.077,414.663,284,603,44.445,11.954,82.474,280,65535,2.2604181029181287,0.9734059596283242,False,Exp84_C5
1187,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961417,0.051,380.208,281,540,43.687,9.737,54.639,280,65535,0.23987079855621993,0.16052547260493433,False,Exp84_C5
1188,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961416,0.093,589.309,339,798,41.7,9.616,100.0,280,65535,0.47034561760475535,0.4642742710669657,False,Exp84_C5
1189,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961419,0.065,343.324,281,414,44.078,10.052,70.103,280,65535,0.7264709216479368,0.7004165331624479,False,Exp84_C5
1190,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961418,0.06,365.683,282,476,38.582,10.035,64.948,280,65535,0.4675521361302914,0.45978852931752645,False,Exp84_C5
1191,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961421,0.06,349.063,280,454,41.859,10.642,64.948,280,65535,0.996807905265603,0.8279397628965075,False,Exp84_C5
1192,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961420,0.087,405.934,280,586,39.285,10.208,93.814,280,65535,0.3486617271797959,0.31207946171099005,False,Exp84_C5
1193,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961423,0.086,383.889,280,534,43.376,10.892,92.784,280,65535,1.2145073075119803,0.8865748157641782,False,Exp84_C5
1194,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961422,0.059,358.855,280,473,40.593,10.713,63.918,280,65535,0.7116326299432879,0.6856776674142903,False,Exp84_C5
1195,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961409,0.087,462.901,280,647,42.901,8.556,93.814,280,65535,1.2526711459916358,0.8920217878884973,False,Exp84_C5
1196,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961408,0.086,479.056,282,729,42.036,8.525,92.784,280,65535,1.1749927659351773,0.8772829221403396,False,Exp84_C5
1197,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961411,0.093,574.227,335,726,39.687,8.687,100.0,280,65535,1.423950841848131,0.9224607497596924,False,Exp84_C5
1198,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961410,0.079,374.171,280,494,43.425,8.671,84.536,280,65535,1.0094166632268367,0.8321050945209869,False,Exp84_C5
1199,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961413,0.093,706.206,389,921,39.47,9.275,100.0,280,65535,0.8046446420625692,0.7471964114066004,False,Exp84_C5
1200,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961412,0.093,509.247,284,690,41.824,9.12,100.0,280,65535,0.6662799711832877,0.6578019865427748,False,Exp84_C5
1201,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961415,0.093,798.072,478,1138,42.103,9.585,100.0,280,65535,0.12403628501369963,0.04645946811919257,False,Exp84_C5
1202,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961414,0.093,529.856,314,635,39.904,9.399,100.0,280,65535,1.026004385955542,0.8381928868952259,False,Exp84_C5
1203,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961401,0.068,418.521,281,648,38.515,7.152,73.196,280,65535,0.600607192764123,0.6030118551746235,False,Exp84_C5
1204,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961400,0.082,415.453,281,629,42.504,7.111,88.66,280,65535,1.3118906204405887,0.9045177827619353,False,Exp84_C5
1205,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961403,0.092,422.25,285,553,38.973,7.385,98.969,280,65535,0.8525960356464246,0.768984299903877,False,Exp84_C5
1206,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961402,0.092,416.385,280,520,40.37,7.262,98.969,280,65535,1.3050524893658482,0.9025953220121756,False,Exp84_C5
1207,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961405,0.093,578.577,364,755,38.696,7.696,100.0,280,65535,1.1170004476274842,0.8667093880166613,False,Exp84_C5
1208,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961404,0.093,489.948,360,608,41.235,7.541,100.0,280,65535,1.1639286919738692,0.8743992310157,False,Exp84_C5
1209,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961407,0.092,433.479,280,554,40.71,8.53,98.969,280,65535,1.8619035957857761,0.9605895546299263,False,Exp84_C5
1210,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961406,0.085,429.303,295,619,42.555,7.7,91.753,280,65535,1.741180346776289,0.9545017622556873,False,Exp84_C5
1211,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961393,0.083,466.931,291,635,41.567,6.161,89.691,280,65535,0.27878665678256503,0.21115027234860623,False,Exp84_C5
1212,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961392,0.088,494.989,307,707,38.417,6.001,94.845,280,65535,0.6413797626991349,0.6392181992950977,False,Exp84_C5
1213,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961395,0.086,452.567,292,598,38.575,6.53,92.784,280,65535,0.12961867149450088,0.050304389618711955,False,Exp84_C5
1214,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961394,0.093,714.567,438,927,40.399,6.178,100.0,280,65535,0.3020744941235513,0.2431912848446011,False,Exp84_C5
1215,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961397,0.093,764.629,453,1013,41.483,6.798,100.0,280,65535,0.41483611221782474,0.3969881448253765,False,Exp84_C5
1216,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961396,0.047,377.816,286,502,40.667,6.629,50.515,280,65535,0.7785897507673727,0.7318167254085229,False,Exp84_C5
1217,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961399,0.088,458.163,295,611,40.16,6.891,94.845,280,65535,0.9201961747366699,0.8019865427747517,False,Exp84_C5
1218,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961398,0.093,760.299,448,976,39.532,6.86,100.0,280,65535,0.8829099614343435,0.7853252162768344,False,Exp84_C5
1219,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961385,0.082,416.341,297,513,29.988,49.52,87.629,280,65535,2.644608288575082,0.9839794937520026,False,Exp84_C5
1220,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961384,0.093,507.351,307,763,27.919,49.442,100.0,280,65535,1.9666545197365022,0.9644344761294457,False,Exp84_C5
1221,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961387,0.033,472.059,292,855,28.932,49.758,35.052,280,65535,2.5087377304134484,0.9814162127523229,False,Exp84_C5
1222,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961386,0.093,497.01,306,623,27.021,49.566,100.0,280,65535,1.2488082318755003,0.8910605575136175,False,Exp84_C5
1223,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961389,0.069,367.722,280,470,26.154,49.908,74.227,280,65535,1.1653518781895917,0.87471964114066,False,Exp84_C5
1224,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961388,0.068,437.648,282,586,28.285,49.808,73.196,280,65535,2.4478549793645894,0.9798141621275233,False,Exp84_C5
1225,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961391,0.093,654.979,331,834,40.244,5.714,100.0,280,65535,0.26509243670840466,0.1932073053508491,False,Exp84_C5
1226,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961390,0.045,444.681,280,785,40.851,5.627,48.454,280,65535,0.7549304603736666,0.7199615507850048,False,Exp84_C5
1227,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961377,0.084,408.955,302,540,32.715,48.933,90.722,280,65535,1.9660823990870755,0.9644344761294457,False,Exp84_C5
1228,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961376,0.082,396.729,282,565,29.034,48.914,87.629,280,65535,1.6996720271864245,0.9512976610060878,False,Exp84_C5
1229,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961379,0.085,497.831,353,657,32.219,49.12,91.753,280,65535,2.11059351842082,0.9702018583787247,False,Exp84_C5
1230,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961378,0.093,518.897,341,658,26.277,49.009,100.0,280,65535,0.329400971461838,0.28228132008971485,False,Exp84_C5
1231,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961381,0.093,541.938,284,886,28.507,49.256,100.0,280,65535,1.9859506539690273,0.9650752963793656,False,Exp84_C5
1232,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961380,0.09,413.883,285,574,31.758,49.221,96.907,280,65535,2.275730432190943,0.9743671900032042,False,Exp84_C5
1233,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961383,0.054,491.768,281,782,31.361,49.359,57.732,280,65535,2.5291706150435953,0.9820570330022429,False,Exp84_C5
1234,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961382,0.082,369.151,280,454,30.773,49.367,88.66,280,65535,2.808116806687354,0.9891060557513618,False,Exp84_C5
1235,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961369,0.092,643.438,300,922,31.572,48.608,98.969,280,65535,1.7555198660225937,0.9551425825056071,False,Exp84_C5
1236,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961368,0.09,446.638,319,576,33.615,48.57,96.907,280,65535,1.9510786760148886,0.9641140660044858,False,Exp84_C5
1237,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961371,0.093,497.485,335,650,29.901,48.73,100.0,280,65535,1.9573962296888174,0.9641140660044858,False,Exp84_C5
1238,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961370,0.093,510.423,369,630,31.976,48.637,100.0,280,65535,1.6581619341909868,0.9477731496315284,False,Exp84_C5
1239,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961373,0.093,432.309,285,630,27.826,48.885,100.0,280,65535,1.7516038364881505,0.9548221723806473,False,Exp84_C5
1240,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961372,0.066,385.13,286,483,33.141,48.804,71.134,280,65535,1.9800123736987079,0.9650752963793656,False,Exp84_C5
1241,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961375,0.093,630.515,424,773,30.489,48.885,100.0,280,65535,2.48777109075574,0.9810958026273631,False,Exp84_C5
1242,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961374,0.093,581.412,335,758,30.303,48.885,100.0,280,65535,2.3492622246143586,0.9775712912528036,False,Exp84_C5
1243,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961361,0.093,698.969,446,910,32.967,48.049,100.0,280,65535,1.2332882874656634,0.8891380967638577,False,Exp84_C5
1244,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961360,0.093,661.629,341,853,34.36,48.049,100.0,280,65535,1.4078274041941385,0.9189362383851329,False,Exp84_C5
1245,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961363,0.093,645.155,344,974,28.507,48.265,100.0,280,65535,0.9968916691396331,0.8279397628965075,False,Exp84_C5
1246,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961362,0.093,658.763,392,882,26.742,48.142,100.0,280,65535,0.8954624503573541,0.7923742390259533,False,Exp84_C5
1247,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961365,0.07,424.11,281,604,32.361,48.425,75.258,280,65535,1.4152724119405364,0.9198974687600128,False,Exp84_C5
1248,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961364,0.075,470.154,283,671,34.386,48.3,80.412,280,65535,1.6589590109463228,0.9477731496315284,False,Exp84_C5
1249,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961367,0.092,455.271,290,597,27.332,48.545,98.969,280,65535,1.2678738107556307,0.8939442486382569,False,Exp84_C5
1250,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961366,0.093,813.804,368,1087,32.967,48.42,100.0,280,65535,1.5584726497439705,0.9391220762576098,False,Exp84_C5
1251,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961353,0.093,442.773,309,537,27.33,47.739,100.0,280,65535,1.3484487383656822,0.912528035885934,False,Exp84_C5
1252,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961352,0.093,713.546,418,1071,32.936,47.677,100.0,280,65535,0.9202070419204545,0.8019865427747517,False,Exp84_C5
1253,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961355,0.093,640.144,422,832,26.742,47.863,100.0,280,65535,1.1028000725426164,0.8615828260173022,False,Exp84_C5
1254,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961354,0.092,444.562,281,609,35.104,47.83,98.969,280,65535,0.9000022222194753,0.7952579301505928,False,Exp84_C5
1255,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961357,0.093,412.67,293,521,27.795,47.925,100.0,280,65535,1.0326708091158545,0.8410765780198655,False,Exp84_C5
1256,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961356,0.093,557.938,403,757,29.653,47.894,100.0,280,65535,1.2272929560622432,0.8888176866388978,False,Exp84_C5
1257,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961359,0.088,487.728,307,608,31.511,48.04,94.845,280,65535,1.2972821589769887,0.9013136815123358,False,Exp84_C5
1258,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961358,0.093,481.052,307,675,30.303,48.018,100.0,280,65535,1.863807930018544,0.9605895546299263,False,Exp84_C5
1259,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961345,0.093,709.309,400,966,31.325,47.398,100.0,280,65535,1.0499261878817985,0.8465235501441846,False,Exp84_C5
1260,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961344,0.093,540.144,340,647,26.37,47.336,100.0,280,65535,1.3780253988951014,0.9154117270105735,False,Exp84_C5
1261,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961347,0.093,579.763,339,719,30.087,47.46,100.0,280,65535,1.5037978587562901,0.9327138737584107,False,Exp84_C5
1262,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961346,0.093,607.66,286,877,28.724,47.46,100.0,280,65535,0.22800219297191252,0.14674783723165652,False,Exp84_C5
1263,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961349,0.093,736.495,527,843,32.007,47.491,100.0,280,65535,0.5628818703777901,0.5636014098045499,False,Exp84_C5
1264,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7961348,0.078,396.79,281,542,36.519,47.452,83.505,280,65535,1.2207788497512548,0.887215636014098,False,Exp84_C5
